workload_id,spatial_idx,cin_idx,phase,start_cycle,duration_cycles,end_cycle_exclusive,rule
conv_023_op_00051,21,16,k3_nonfinal_cin_accumulate,129689,329,130018,k3_group16_v7
conv_023_op_00051,21,17,k3_final_cin_output_store,130018,332,130350,k3_group16_v7
conv_023_op_00051,22,0,k3_nonfinal_cin_accumulate,130350,329,130679,k3_group16_v7
conv_023_op_00051,22,1,k3_nonfinal_cin_accumulate,130679,329,131008,k3_group16_v7
conv_023_op_00051,22,2,k3_nonfinal_cin_accumulate,131008,329,131337,k3_group16_v7
conv_023_op_00051,22,3,k3_nonfinal_cin_accumulate,131337,329,131666,k3_group16_v7
conv_023_op_00051,22,4,k3_nonfinal_cin_accumulate,131666,329,131995,k3_group16_v7
conv_023_op_00051,22,5,k3_nonfinal_cin_accumulate,131995,329,132324,k3_group16_v7
conv_023_op_00051,22,6,k3_nonfinal_cin_accumulate,132324,329,132653,k3_group16_v7
conv_023_op_00051,22,7,k3_nonfinal_cin_accumulate,132653,329,132982,k3_group16_v7
conv_023_op_00051,22,8,k3_nonfinal_cin_accumulate,132982,329,133311,k3_group16_v7
conv_023_op_00051,22,9,k3_nonfinal_cin_accumulate,133311,329,133640,k3_group16_v7
conv_023_op_00051,22,10,k3_nonfinal_cin_accumulate,133640,329,133969,k3_group16_v7
conv_023_op_00051,22,11,k3_nonfinal_cin_accumulate,133969,329,134298,k3_group16_v7
conv_023_op_00051,22,12,k3_nonfinal_cin_accumulate,134298,329,134627,k3_group16_v7
conv_023_op_00051,22,13,k3_nonfinal_cin_accumulate,134627,329,134956,k3_group16_v7
conv_023_op_00051,22,14,k3_nonfinal_cin_accumulate,134956,329,135285,k3_group16_v7
conv_023_op_00051,22,15,k3_nonfinal_cin_accumulate,135285,329,135614,k3_group16_v7
conv_023_op_00051,22,16,k3_nonfinal_cin_accumulate,135614,329,135943,k3_group16_v7
conv_023_op_00051,22,17,k3_final_cin_output_store,135943,332,136275,k3_group16_v7
conv_023_op_00051,23,0,k3_nonfinal_cin_accumulate,136275,329,136604,k3_group16_v7
conv_023_op_00051,23,1,k3_nonfinal_cin_accumulate,136604,329,136933,k3_group16_v7
conv_023_op_00051,23,2,k3_nonfinal_cin_accumulate,136933,329,137262,k3_group16_v7
conv_023_op_00051,23,3,k3_nonfinal_cin_accumulate,137262,329,137591,k3_group16_v7
conv_023_op_00051,23,4,k3_nonfinal_cin_accumulate,137591,329,137920,k3_group16_v7
conv_023_op_00051,23,5,k3_nonfinal_cin_accumulate,137920,329,138249,k3_group16_v7
conv_023_op_00051,23,6,k3_nonfinal_cin_accumulate,138249,329,138578,k3_group16_v7
conv_023_op_00051,23,7,k3_nonfinal_cin_accumulate,138578,329,138907,k3_group16_v7
conv_023_op_00051,23,8,k3_nonfinal_cin_accumulate,138907,329,139236,k3_group16_v7
conv_023_op_00051,23,9,k3_nonfinal_cin_accumulate,139236,329,139565,k3_group16_v7
conv_023_op_00051,23,10,k3_nonfinal_cin_accumulate,139565,329,139894,k3_group16_v7
conv_023_op_00051,23,11,k3_nonfinal_cin_accumulate,139894,329,140223,k3_group16_v7
conv_023_op_00051,23,12,k3_nonfinal_cin_accumulate,140223,329,140552,k3_group16_v7
conv_023_op_00051,23,13,k3_nonfinal_cin_accumulate,140552,329,140881,k3_group16_v7
conv_023_op_00051,23,14,k3_nonfinal_cin_accumulate,140881,329,141210,k3_group16_v7
conv_023_op_00051,23,15,k3_nonfinal_cin_accumulate,141210,329,141539,k3_group16_v7
conv_023_op_00051,23,16,k3_nonfinal_cin_accumulate,141539,329,141868,k3_group16_v7
conv_023_op_00051,23,17,k3_final_cin_output_store,141868,332,142200,k3_group16_v7
conv_023_op_00051,24,0,k3_nonfinal_cin_accumulate,142200,329,142529,k3_group16_v7
conv_023_op_00051,24,1,k3_nonfinal_cin_accumulate,142529,329,142858,k3_group16_v7
conv_023_op_00051,24,2,k3_nonfinal_cin_accumulate,142858,329,143187,k3_group16_v7
conv_023_op_00051,24,3,k3_nonfinal_cin_accumulate,143187,329,143516,k3_group16_v7
conv_023_op_00051,24,4,k3_nonfinal_cin_accumulate,143516,329,143845,k3_group16_v7
conv_023_op_00051,24,5,k3_nonfinal_cin_accumulate,143845,329,144174,k3_group16_v7
conv_023_op_00051,24,6,k3_nonfinal_cin_accumulate,144174,329,144503,k3_group16_v7
conv_023_op_00051,24,7,k3_nonfinal_cin_accumulate,144503,329,144832,k3_group16_v7
conv_023_op_00051,24,8,k3_nonfinal_cin_accumulate,144832,329,145161,k3_group16_v7
conv_023_op_00051,24,9,k3_nonfinal_cin_accumulate,145161,329,145490,k3_group16_v7
conv_023_op_00051,24,10,k3_nonfinal_cin_accumulate,145490,329,145819,k3_group16_v7
conv_023_op_00051,24,11,k3_nonfinal_cin_accumulate,145819,329,146148,k3_group16_v7
conv_023_op_00051,24,12,k3_nonfinal_cin_accumulate,146148,329,146477,k3_group16_v7
conv_023_op_00051,24,13,k3_nonfinal_cin_accumulate,146477,329,146806,k3_group16_v7
conv_023_op_00051,24,14,k3_nonfinal_cin_accumulate,146806,329,147135,k3_group16_v7
conv_023_op_00051,24,15,k3_nonfinal_cin_accumulate,147135,329,147464,k3_group16_v7
conv_023_op_00051,24,16,k3_nonfinal_cin_accumulate,147464,329,147793,k3_group16_v7
conv_023_op_00051,24,17,k3_final_cin_output_store,147793,332,148125,k3_group16_v7
conv_023_op_00051,25,0,k3_nonfinal_cin_accumulate,148125,329,148454,k3_group16_v7
conv_023_op_00051,25,1,k3_nonfinal_cin_accumulate,148454,329,148783,k3_group16_v7
conv_023_op_00051,25,2,k3_nonfinal_cin_accumulate,148783,329,149112,k3_group16_v7
conv_023_op_00051,25,3,k3_nonfinal_cin_accumulate,149112,329,149441,k3_group16_v7
conv_023_op_00051,25,4,k3_nonfinal_cin_accumulate,149441,329,149770,k3_group16_v7
conv_023_op_00051,25,5,k3_nonfinal_cin_accumulate,149770,329,150099,k3_group16_v7
conv_023_op_00051,25,6,k3_nonfinal_cin_accumulate,150099,329,150428,k3_group16_v7
conv_023_op_00051,25,7,k3_nonfinal_cin_accumulate,150428,329,150757,k3_group16_v7
conv_023_op_00051,25,8,k3_nonfinal_cin_accumulate,150757,329,151086,k3_group16_v7
conv_023_op_00051,25,9,k3_nonfinal_cin_accumulate,151086,329,151415,k3_group16_v7
conv_023_op_00051,25,10,k3_nonfinal_cin_accumulate,151415,329,151744,k3_group16_v7
conv_023_op_00051,25,11,k3_nonfinal_cin_accumulate,151744,329,152073,k3_group16_v7
conv_023_op_00051,25,12,k3_nonfinal_cin_accumulate,152073,329,152402,k3_group16_v7
conv_023_op_00051,25,13,k3_nonfinal_cin_accumulate,152402,329,152731,k3_group16_v7
conv_023_op_00051,25,14,k3_nonfinal_cin_accumulate,152731,329,153060,k3_group16_v7
conv_023_op_00051,25,15,k3_nonfinal_cin_accumulate,153060,329,153389,k3_group16_v7
conv_023_op_00051,25,16,k3_nonfinal_cin_accumulate,153389,329,153718,k3_group16_v7
conv_023_op_00051,25,17,k3_final_cin_output_store,153718,332,154050,k3_group16_v7
conv_023_op_00051,26,0,k3_nonfinal_cin_accumulate,154050,329,154379,k3_group16_v7
conv_023_op_00051,26,1,k3_nonfinal_cin_accumulate,154379,329,154708,k3_group16_v7
conv_023_op_00051,26,2,k3_nonfinal_cin_accumulate,154708,329,155037,k3_group16_v7
conv_023_op_00051,26,3,k3_nonfinal_cin_accumulate,155037,329,155366,k3_group16_v7
conv_023_op_00051,26,4,k3_nonfinal_cin_accumulate,155366,329,155695,k3_group16_v7
conv_023_op_00051,26,5,k3_nonfinal_cin_accumulate,155695,329,156024,k3_group16_v7
conv_023_op_00051,26,6,k3_nonfinal_cin_accumulate,156024,329,156353,k3_group16_v7
conv_023_op_00051,26,7,k3_nonfinal_cin_accumulate,156353,329,156682,k3_group16_v7
conv_023_op_00051,26,8,k3_nonfinal_cin_accumulate,156682,329,157011,k3_group16_v7
conv_023_op_00051,26,9,k3_nonfinal_cin_accumulate,157011,329,157340,k3_group16_v7
conv_023_op_00051,26,10,k3_nonfinal_cin_accumulate,157340,329,157669,k3_group16_v7
conv_023_op_00051,26,11,k3_nonfinal_cin_accumulate,157669,329,157998,k3_group16_v7
conv_023_op_00051,26,12,k3_nonfinal_cin_accumulate,157998,329,158327,k3_group16_v7
conv_023_op_00051,26,13,k3_nonfinal_cin_accumulate,158327,329,158656,k3_group16_v7
conv_023_op_00051,26,14,k3_nonfinal_cin_accumulate,158656,329,158985,k3_group16_v7
conv_023_op_00051,26,15,k3_nonfinal_cin_accumulate,158985,329,159314,k3_group16_v7
conv_023_op_00051,26,16,k3_nonfinal_cin_accumulate,159314,329,159643,k3_group16_v7
conv_023_op_00051,26,17,k3_final_cin_output_store,159643,332,159975,k3_group16_v7
conv_023_op_00051,27,0,k3_nonfinal_cin_accumulate,159975,329,160304,k3_group16_v7
conv_023_op_00051,27,1,k3_nonfinal_cin_accumulate,160304,329,160633,k3_group16_v7
conv_023_op_00051,27,2,k3_nonfinal_cin_accumulate,160633,329,160962,k3_group16_v7
conv_023_op_00051,27,3,k3_nonfinal_cin_accumulate,160962,329,161291,k3_group16_v7
conv_023_op_00051,27,4,k3_nonfinal_cin_accumulate,161291,329,161620,k3_group16_v7
conv_023_op_00051,27,5,k3_nonfinal_cin_accumulate,161620,329,161949,k3_group16_v7
conv_023_op_00051,27,6,k3_nonfinal_cin_accumulate,161949,329,162278,k3_group16_v7
conv_023_op_00051,27,7,k3_nonfinal_cin_accumulate,162278,329,162607,k3_group16_v7
conv_023_op_00051,27,8,k3_nonfinal_cin_accumulate,162607,329,162936,k3_group16_v7
conv_023_op_00051,27,9,k3_nonfinal_cin_accumulate,162936,329,163265,k3_group16_v7
conv_023_op_00051,27,10,k3_nonfinal_cin_accumulate,163265,329,163594,k3_group16_v7
conv_023_op_00051,27,11,k3_nonfinal_cin_accumulate,163594,329,163923,k3_group16_v7
conv_023_op_00051,27,12,k3_nonfinal_cin_accumulate,163923,329,164252,k3_group16_v7
conv_023_op_00051,27,13,k3_nonfinal_cin_accumulate,164252,329,164581,k3_group16_v7
conv_023_op_00051,27,14,k3_nonfinal_cin_accumulate,164581,329,164910,k3_group16_v7
conv_023_op_00051,27,15,k3_nonfinal_cin_accumulate,164910,329,165239,k3_group16_v7
conv_023_op_00051,27,16,k3_nonfinal_cin_accumulate,165239,329,165568,k3_group16_v7
conv_023_op_00051,27,17,k3_final_cin_output_store,165568,332,165900,k3_group16_v7
conv_023_op_00051,28,0,k3_nonfinal_cin_accumulate,165900,329,166229,k3_group16_v7
conv_023_op_00051,28,1,k3_nonfinal_cin_accumulate,166229,329,166558,k3_group16_v7
conv_023_op_00051,28,2,k3_nonfinal_cin_accumulate,166558,329,166887,k3_group16_v7
conv_023_op_00051,28,3,k3_nonfinal_cin_accumulate,166887,329,167216,k3_group16_v7
conv_023_op_00051,28,4,k3_nonfinal_cin_accumulate,167216,329,167545,k3_group16_v7
conv_023_op_00051,28,5,k3_nonfinal_cin_accumulate,167545,329,167874,k3_group16_v7
conv_023_op_00051,28,6,k3_nonfinal_cin_accumulate,167874,329,168203,k3_group16_v7
conv_023_op_00051,28,7,k3_nonfinal_cin_accumulate,168203,329,168532,k3_group16_v7
conv_023_op_00051,28,8,k3_nonfinal_cin_accumulate,168532,329,168861,k3_group16_v7
conv_023_op_00051,28,9,k3_nonfinal_cin_accumulate,168861,329,169190,k3_group16_v7
conv_023_op_00051,28,10,k3_nonfinal_cin_accumulate,169190,329,169519,k3_group16_v7
conv_023_op_00051,28,11,k3_nonfinal_cin_accumulate,169519,329,169848,k3_group16_v7
conv_023_op_00051,28,12,k3_nonfinal_cin_accumulate,169848,329,170177,k3_group16_v7
conv_023_op_00051,28,13,k3_nonfinal_cin_accumulate,170177,329,170506,k3_group16_v7
conv_023_op_00051,28,14,k3_nonfinal_cin_accumulate,170506,329,170835,k3_group16_v7
conv_023_op_00051,28,15,k3_nonfinal_cin_accumulate,170835,329,171164,k3_group16_v7
conv_023_op_00051,28,16,k3_nonfinal_cin_accumulate,171164,329,171493,k3_group16_v7
conv_023_op_00051,28,17,k3_final_cin_output_store,171493,332,171825,k3_group16_v7
conv_023_op_00051,29,0,k3_nonfinal_cin_accumulate,171825,329,172154,k3_group16_v7
conv_023_op_00051,29,1,k3_nonfinal_cin_accumulate,172154,329,172483,k3_group16_v7
conv_023_op_00051,29,2,k3_nonfinal_cin_accumulate,172483,329,172812,k3_group16_v7
conv_023_op_00051,29,3,k3_nonfinal_cin_accumulate,172812,329,173141,k3_group16_v7
conv_023_op_00051,29,4,k3_nonfinal_cin_accumulate,173141,329,173470,k3_group16_v7
conv_023_op_00051,29,5,k3_nonfinal_cin_accumulate,173470,329,173799,k3_group16_v7
conv_023_op_00051,29,6,k3_nonfinal_cin_accumulate,173799,329,174128,k3_group16_v7
conv_023_op_00051,29,7,k3_nonfinal_cin_accumulate,174128,329,174457,k3_group16_v7
conv_023_op_00051,29,8,k3_nonfinal_cin_accumulate,174457,329,174786,k3_group16_v7
conv_023_op_00051,29,9,k3_nonfinal_cin_accumulate,174786,329,175115,k3_group16_v7
conv_023_op_00051,29,10,k3_nonfinal_cin_accumulate,175115,329,175444,k3_group16_v7
conv_023_op_00051,29,11,k3_nonfinal_cin_accumulate,175444,329,175773,k3_group16_v7
conv_023_op_00051,29,12,k3_nonfinal_cin_accumulate,175773,329,176102,k3_group16_v7
conv_023_op_00051,29,13,k3_nonfinal_cin_accumulate,176102,329,176431,k3_group16_v7
conv_023_op_00051,29,14,k3_nonfinal_cin_accumulate,176431,329,176760,k3_group16_v7
conv_023_op_00051,29,15,k3_nonfinal_cin_accumulate,176760,329,177089,k3_group16_v7
conv_023_op_00051,29,16,k3_nonfinal_cin_accumulate,177089,329,177418,k3_group16_v7
conv_023_op_00051,29,17,k3_final_cin_output_store,177418,332,177750,k3_group16_v7
conv_023_op_00051,30,0,k3_nonfinal_cin_accumulate,177750,329,178079,k3_group16_v7
conv_023_op_00051,30,1,k3_nonfinal_cin_accumulate,178079,329,178408,k3_group16_v7
conv_023_op_00051,30,2,k3_nonfinal_cin_accumulate,178408,329,178737,k3_group16_v7
conv_023_op_00051,30,3,k3_nonfinal_cin_accumulate,178737,329,179066,k3_group16_v7
conv_023_op_00051,30,4,k3_nonfinal_cin_accumulate,179066,329,179395,k3_group16_v7
conv_023_op_00051,30,5,k3_nonfinal_cin_accumulate,179395,329,179724,k3_group16_v7
conv_023_op_00051,30,6,k3_nonfinal_cin_accumulate,179724,329,180053,k3_group16_v7
conv_023_op_00051,30,7,k3_nonfinal_cin_accumulate,180053,329,180382,k3_group16_v7
conv_023_op_00051,30,8,k3_nonfinal_cin_accumulate,180382,329,180711,k3_group16_v7
conv_023_op_00051,30,9,k3_nonfinal_cin_accumulate,180711,329,181040,k3_group16_v7
conv_023_op_00051,30,10,k3_nonfinal_cin_accumulate,181040,329,181369,k3_group16_v7
conv_023_op_00051,30,11,k3_nonfinal_cin_accumulate,181369,329,181698,k3_group16_v7
conv_023_op_00051,30,12,k3_nonfinal_cin_accumulate,181698,329,182027,k3_group16_v7
conv_023_op_00051,30,13,k3_nonfinal_cin_accumulate,182027,329,182356,k3_group16_v7
conv_023_op_00051,30,14,k3_nonfinal_cin_accumulate,182356,329,182685,k3_group16_v7
conv_023_op_00051,30,15,k3_nonfinal_cin_accumulate,182685,329,183014,k3_group16_v7
conv_023_op_00051,30,16,k3_nonfinal_cin_accumulate,183014,329,183343,k3_group16_v7
conv_023_op_00051,30,17,k3_final_cin_output_store,183343,332,183675,k3_group16_v7
conv_023_op_00051,31,0,k3_nonfinal_cin_accumulate,183675,329,184004,k3_group16_v7
conv_023_op_00051,31,1,k3_nonfinal_cin_accumulate,184004,329,184333,k3_group16_v7
conv_023_op_00051,31,2,k3_nonfinal_cin_accumulate,184333,329,184662,k3_group16_v7
conv_023_op_00051,31,3,k3_nonfinal_cin_accumulate,184662,329,184991,k3_group16_v7
conv_023_op_00051,31,4,k3_nonfinal_cin_accumulate,184991,329,185320,k3_group16_v7
conv_023_op_00051,31,5,k3_nonfinal_cin_accumulate,185320,329,185649,k3_group16_v7
conv_023_op_00051,31,6,k3_nonfinal_cin_accumulate,185649,329,185978,k3_group16_v7
conv_023_op_00051,31,7,k3_nonfinal_cin_accumulate,185978,329,186307,k3_group16_v7
conv_023_op_00051,31,8,k3_nonfinal_cin_accumulate,186307,329,186636,k3_group16_v7
conv_023_op_00051,31,9,k3_nonfinal_cin_accumulate,186636,329,186965,k3_group16_v7
conv_023_op_00051,31,10,k3_nonfinal_cin_accumulate,186965,329,187294,k3_group16_v7
conv_023_op_00051,31,11,k3_nonfinal_cin_accumulate,187294,329,187623,k3_group16_v7
conv_023_op_00051,31,12,k3_nonfinal_cin_accumulate,187623,329,187952,k3_group16_v7
conv_023_op_00051,31,13,k3_nonfinal_cin_accumulate,187952,329,188281,k3_group16_v7
conv_023_op_00051,31,14,k3_nonfinal_cin_accumulate,188281,329,188610,k3_group16_v7
conv_023_op_00051,31,15,k3_nonfinal_cin_accumulate,188610,329,188939,k3_group16_v7
conv_023_op_00051,31,16,k3_nonfinal_cin_accumulate,188939,329,189268,k3_group16_v7
conv_023_op_00051,31,17,k3_final_cin_output_store,189268,332,189600,k3_group16_v7
conv_023_op_00051,32,0,k3_nonfinal_cin_accumulate,189600,329,189929,k3_group16_v7
conv_023_op_00051,32,1,k3_nonfinal_cin_accumulate,189929,329,190258,k3_group16_v7
conv_023_op_00051,32,2,k3_nonfinal_cin_accumulate,190258,329,190587,k3_group16_v7
conv_023_op_00051,32,3,k3_nonfinal_cin_accumulate,190587,329,190916,k3_group16_v7
conv_023_op_00051,32,4,k3_nonfinal_cin_accumulate,190916,329,191245,k3_group16_v7
conv_023_op_00051,32,5,k3_nonfinal_cin_accumulate,191245,329,191574,k3_group16_v7
conv_023_op_00051,32,6,k3_nonfinal_cin_accumulate,191574,329,191903,k3_group16_v7
conv_023_op_00051,32,7,k3_nonfinal_cin_accumulate,191903,329,192232,k3_group16_v7
conv_023_op_00051,32,8,k3_nonfinal_cin_accumulate,192232,329,192561,k3_group16_v7
conv_023_op_00051,32,9,k3_nonfinal_cin_accumulate,192561,329,192890,k3_group16_v7
conv_023_op_00051,32,10,k3_nonfinal_cin_accumulate,192890,329,193219,k3_group16_v7
conv_023_op_00051,32,11,k3_nonfinal_cin_accumulate,193219,329,193548,k3_group16_v7
conv_023_op_00051,32,12,k3_nonfinal_cin_accumulate,193548,329,193877,k3_group16_v7
conv_023_op_00051,32,13,k3_nonfinal_cin_accumulate,193877,329,194206,k3_group16_v7
conv_023_op_00051,32,14,k3_nonfinal_cin_accumulate,194206,329,194535,k3_group16_v7
conv_023_op_00051,32,15,k3_nonfinal_cin_accumulate,194535,329,194864,k3_group16_v7
conv_023_op_00051,32,16,k3_nonfinal_cin_accumulate,194864,329,195193,k3_group16_v7
conv_023_op_00051,32,17,k3_final_cin_output_store,195193,332,195525,k3_group16_v7
conv_023_op_00051,33,0,k3_nonfinal_cin_accumulate,195525,329,195854,k3_group16_v7
conv_023_op_00051,33,1,k3_nonfinal_cin_accumulate,195854,329,196183,k3_group16_v7
conv_023_op_00051,33,2,k3_nonfinal_cin_accumulate,196183,329,196512,k3_group16_v7
conv_023_op_00051,33,3,k3_nonfinal_cin_accumulate,196512,329,196841,k3_group16_v7
conv_023_op_00051,33,4,k3_nonfinal_cin_accumulate,196841,329,197170,k3_group16_v7
conv_023_op_00051,33,5,k3_nonfinal_cin_accumulate,197170,329,197499,k3_group16_v7
conv_023_op_00051,33,6,k3_nonfinal_cin_accumulate,197499,329,197828,k3_group16_v7
conv_023_op_00051,33,7,k3_nonfinal_cin_accumulate,197828,329,198157,k3_group16_v7
conv_023_op_00051,33,8,k3_nonfinal_cin_accumulate,198157,329,198486,k3_group16_v7
conv_023_op_00051,33,9,k3_nonfinal_cin_accumulate,198486,329,198815,k3_group16_v7
conv_023_op_00051,33,10,k3_nonfinal_cin_accumulate,198815,329,199144,k3_group16_v7
conv_023_op_00051,33,11,k3_nonfinal_cin_accumulate,199144,329,199473,k3_group16_v7
conv_023_op_00051,33,12,k3_nonfinal_cin_accumulate,199473,329,199802,k3_group16_v7
conv_023_op_00051,33,13,k3_nonfinal_cin_accumulate,199802,329,200131,k3_group16_v7
conv_023_op_00051,33,14,k3_nonfinal_cin_accumulate,200131,329,200460,k3_group16_v7
conv_023_op_00051,33,15,k3_nonfinal_cin_accumulate,200460,329,200789,k3_group16_v7
conv_023_op_00051,33,16,k3_nonfinal_cin_accumulate,200789,329,201118,k3_group16_v7
conv_023_op_00051,33,17,k3_final_cin_output_store,201118,332,201450,k3_group16_v7
conv_023_op_00051,34,0,k3_nonfinal_cin_accumulate,201450,329,201779,k3_group16_v7
conv_023_op_00051,34,1,k3_nonfinal_cin_accumulate,201779,329,202108,k3_group16_v7
conv_023_op_00051,34,2,k3_nonfinal_cin_accumulate,202108,329,202437,k3_group16_v7
conv_023_op_00051,34,3,k3_nonfinal_cin_accumulate,202437,329,202766,k3_group16_v7
conv_023_op_00051,34,4,k3_nonfinal_cin_accumulate,202766,329,203095,k3_group16_v7
conv_023_op_00051,34,5,k3_nonfinal_cin_accumulate,203095,329,203424,k3_group16_v7
conv_023_op_00051,34,6,k3_nonfinal_cin_accumulate,203424,329,203753,k3_group16_v7
conv_023_op_00051,34,7,k3_nonfinal_cin_accumulate,203753,329,204082,k3_group16_v7
conv_023_op_00051,34,8,k3_nonfinal_cin_accumulate,204082,329,204411,k3_group16_v7
conv_023_op_00051,34,9,k3_nonfinal_cin_accumulate,204411,329,204740,k3_group16_v7
conv_023_op_00051,34,10,k3_nonfinal_cin_accumulate,204740,329,205069,k3_group16_v7
conv_023_op_00051,34,11,k3_nonfinal_cin_accumulate,205069,329,205398,k3_group16_v7
conv_023_op_00051,34,12,k3_nonfinal_cin_accumulate,205398,329,205727,k3_group16_v7
conv_023_op_00051,34,13,k3_nonfinal_cin_accumulate,205727,329,206056,k3_group16_v7
conv_023_op_00051,34,14,k3_nonfinal_cin_accumulate,206056,329,206385,k3_group16_v7
conv_023_op_00051,34,15,k3_nonfinal_cin_accumulate,206385,329,206714,k3_group16_v7
conv_023_op_00051,34,16,k3_nonfinal_cin_accumulate,206714,329,207043,k3_group16_v7
conv_023_op_00051,34,17,k3_final_cin_output_store,207043,332,207375,k3_group16_v7
conv_023_op_00051,35,0,k3_nonfinal_cin_accumulate,207375,329,207704,k3_group16_v7
conv_023_op_00051,35,1,k3_nonfinal_cin_accumulate,207704,329,208033,k3_group16_v7
conv_023_op_00051,35,2,k3_nonfinal_cin_accumulate,208033,329,208362,k3_group16_v7
conv_023_op_00051,35,3,k3_nonfinal_cin_accumulate,208362,329,208691,k3_group16_v7
conv_023_op_00051,35,4,k3_nonfinal_cin_accumulate,208691,329,209020,k3_group16_v7
conv_023_op_00051,35,5,k3_nonfinal_cin_accumulate,209020,329,209349,k3_group16_v7
conv_023_op_00051,35,6,k3_nonfinal_cin_accumulate,209349,329,209678,k3_group16_v7
conv_023_op_00051,35,7,k3_nonfinal_cin_accumulate,209678,329,210007,k3_group16_v7
conv_023_op_00051,35,8,k3_nonfinal_cin_accumulate,210007,329,210336,k3_group16_v7
conv_023_op_00051,35,9,k3_nonfinal_cin_accumulate,210336,329,210665,k3_group16_v7
conv_023_op_00051,35,10,k3_nonfinal_cin_accumulate,210665,329,210994,k3_group16_v7
conv_023_op_00051,35,11,k3_nonfinal_cin_accumulate,210994,329,211323,k3_group16_v7
conv_023_op_00051,35,12,k3_nonfinal_cin_accumulate,211323,329,211652,k3_group16_v7
conv_023_op_00051,35,13,k3_nonfinal_cin_accumulate,211652,329,211981,k3_group16_v7
conv_023_op_00051,35,14,k3_nonfinal_cin_accumulate,211981,329,212310,k3_group16_v7
conv_023_op_00051,35,15,k3_nonfinal_cin_accumulate,212310,329,212639,k3_group16_v7
conv_023_op_00051,35,16,k3_nonfinal_cin_accumulate,212639,329,212968,k3_group16_v7
conv_023_op_00051,35,17,k3_final_cin_output_store,212968,332,213300,k3_group16_v7
conv_023_op_00051,36,0,k3_nonfinal_cin_accumulate,213300,329,213629,k3_group16_v7
conv_023_op_00051,36,1,k3_nonfinal_cin_accumulate,213629,329,213958,k3_group16_v7
conv_023_op_00051,36,2,k3_nonfinal_cin_accumulate,213958,329,214287,k3_group16_v7
conv_023_op_00051,36,3,k3_nonfinal_cin_accumulate,214287,329,214616,k3_group16_v7
conv_023_op_00051,36,4,k3_nonfinal_cin_accumulate,214616,329,214945,k3_group16_v7
conv_023_op_00051,36,5,k3_nonfinal_cin_accumulate,214945,329,215274,k3_group16_v7
conv_023_op_00051,36,6,k3_nonfinal_cin_accumulate,215274,329,215603,k3_group16_v7
conv_023_op_00051,36,7,k3_nonfinal_cin_accumulate,215603,329,215932,k3_group16_v7
conv_023_op_00051,36,8,k3_nonfinal_cin_accumulate,215932,329,216261,k3_group16_v7
conv_023_op_00051,36,9,k3_nonfinal_cin_accumulate,216261,329,216590,k3_group16_v7
conv_023_op_00051,36,10,k3_nonfinal_cin_accumulate,216590,329,216919,k3_group16_v7
conv_023_op_00051,36,11,k3_nonfinal_cin_accumulate,216919,329,217248,k3_group16_v7
conv_023_op_00051,36,12,k3_nonfinal_cin_accumulate,217248,329,217577,k3_group16_v7
conv_023_op_00051,36,13,k3_nonfinal_cin_accumulate,217577,329,217906,k3_group16_v7
conv_023_op_00051,36,14,k3_nonfinal_cin_accumulate,217906,329,218235,k3_group16_v7
conv_023_op_00051,36,15,k3_nonfinal_cin_accumulate,218235,329,218564,k3_group16_v7
conv_023_op_00051,36,16,k3_nonfinal_cin_accumulate,218564,329,218893,k3_group16_v7
conv_023_op_00051,36,17,k3_final_cin_output_store,218893,332,219225,k3_group16_v7
conv_023_op_00051,37,0,k3_nonfinal_cin_accumulate,219225,329,219554,k3_group16_v7
conv_023_op_00051,37,1,k3_nonfinal_cin_accumulate,219554,329,219883,k3_group16_v7
conv_023_op_00051,37,2,k3_nonfinal_cin_accumulate,219883,329,220212,k3_group16_v7
conv_023_op_00051,37,3,k3_nonfinal_cin_accumulate,220212,329,220541,k3_group16_v7
conv_023_op_00051,37,4,k3_nonfinal_cin_accumulate,220541,329,220870,k3_group16_v7
conv_023_op_00051,37,5,k3_nonfinal_cin_accumulate,220870,329,221199,k3_group16_v7
conv_023_op_00051,37,6,k3_nonfinal_cin_accumulate,221199,329,221528,k3_group16_v7
conv_023_op_00051,37,7,k3_nonfinal_cin_accumulate,221528,329,221857,k3_group16_v7
conv_023_op_00051,37,8,k3_nonfinal_cin_accumulate,221857,329,222186,k3_group16_v7
conv_023_op_00051,37,9,k3_nonfinal_cin_accumulate,222186,329,222515,k3_group16_v7
conv_023_op_00051,37,10,k3_nonfinal_cin_accumulate,222515,329,222844,k3_group16_v7
conv_023_op_00051,37,11,k3_nonfinal_cin_accumulate,222844,329,223173,k3_group16_v7
conv_023_op_00051,37,12,k3_nonfinal_cin_accumulate,223173,329,223502,k3_group16_v7
conv_023_op_00051,37,13,k3_nonfinal_cin_accumulate,223502,329,223831,k3_group16_v7
conv_023_op_00051,37,14,k3_nonfinal_cin_accumulate,223831,329,224160,k3_group16_v7
conv_023_op_00051,37,15,k3_nonfinal_cin_accumulate,224160,329,224489,k3_group16_v7
conv_023_op_00051,37,16,k3_nonfinal_cin_accumulate,224489,329,224818,k3_group16_v7
conv_023_op_00051,37,17,k3_final_cin_output_store,224818,332,225150,k3_group16_v7
conv_023_op_00051,38,0,k3_nonfinal_cin_accumulate,225150,329,225479,k3_group16_v7
conv_023_op_00051,38,1,k3_nonfinal_cin_accumulate,225479,329,225808,k3_group16_v7
